Id,SalePrice
1461,119389.57654085557
1462,158423.84211481147
1463,185169.43827635332
1464,192673.29966776958
1465,187696.7497434739
1466,172309.2703248872
1467,176545.71919652843
1468,167026.07687430255
1469,185599.60432642457
1470,121270.68297269472
1471,189721.6096033488
1472,95982.43749928052
1473,96938.38334597982
1474,149220.48041350322
1475,123107.00496693725
1476,375768.4058790301
1477,248203.9138260686
1478,297578.89924841595
1479,268132.71038604795
1480,469853.2648769333
1481,325932.81400541274
1482,207461.38564592387
1483,171557.89190631753
1484,167105.1754737832
1485,180951.9413721939
1486,192919.47573529588
1487,343534.64375835843
1488,232168.55967203237
1489,201308.4497397505
1490,223890.8031769708
1491,191050.96490919648
1492,90680.01394729204
1493,189088.94766631798
1494,292447.85198058025
1495,280693.24540814216
1496,239964.32739127715
1497,179784.30381737975
1498,162458.16167010285
1499,160331.73664691718
1500,155218.74127269196
1501,179165.50038714864
1502,149135.62198714417
1503,298600.8291660474
1504,236856.9795777068
1505,229139.32691667625
1506,180507.99395303926
1507,234366.0177120782
1508,194699.58694940922
1509,161973.40552859422
1510,146792.54591276494
1511,148029.07796618686
1512,168368.4636329329
1513,147440.4513739318
1514,157650.67601541433
1515,192964.24124331982
1516,155270.48324887178
1517,161397.77657244424
1518,130541.13510662633
1519,218910.99088783865
1520,132198.7279120889
1521,134162.3341881427
1522,171102.7176776813
1523,112212.8846976494
1524,123056.30298263962
1525,123925.05844736156
1526,114620.92059343235
1527,100915.41019523662
1528,131337.43097895774
1529,151248.99969846025
1530,185165.2340438946
1531,109104.78616405543
1532,95395.08297312888
1533,143495.79727095732
1534,119920.36640970521
1535,147768.2920754125
1536,109994.21542249418
1537,63443.57735569876
1538,159497.8177122007
1539,191026.57344438022
1540,91701.04970255535
1541,144270.9531260875
1542,139176.7893912438
1543,209536.86380258278
1544,78048.77060592885
1545,105717.67524204124
1546,133838.1245182975
1547,135256.50059481148
1548,135584.19957220144
1549,113419.8628846809
1550,140450.53810836634
1551,109094.71214608896
1552,136632.4048343719
1553,144366.75262930614
1554,120251.71598497093
1555,160896.57886076844
1556,85417.63949628777
1557,108097.19461249349
1558,96019.27145355119
1559,74902.31193787172
1560,134265.79501853458
1561,127110.3255488457
1562,129591.3051968744
1563,121099.61808801841
1564,155501.93322214705
1565,148315.12014050808
1566,239445.94505505494
1567,71240.07561520174
1568,232682.69041202907
1569,133760.87345720126
1570,134130.7142767756
1571,119608.32781300123
1572,144711.115828729
1573,238188.52093289848
1574,116502.92081378282
1575,219779.48144349977
1576,237662.57453352897
1577,191718.5970285584
1578,148690.6811978578
1579,143418.92339885145
1580,191793.94594544417
1581,152706.00335774443
1582,126966.34485646848
1583,315605.56110915367
1584,226181.64618640637
1585,139864.88390755162
1586,69166.56832109182
1587,103742.88950185385
1588,152689.0778953229
1589,95604.03109427619
1590,131828.36003919074
1591,95757.06387518728
1592,114665.2721563584
1593,127165.27347011575
1594,128235.41951256245
1595,108768.58418206894
1596,233089.17695161048
1597,186929.00440242176
1598,211594.15584078743
1599,172472.39680604762
1600,169919.12447737387
1601,64023.92828994466
1602,109770.28592601167
1603,78064.28693197397
1604,266552.7729583625
1605,240473.50589178735
1606,168652.82900398364
1607,165136.91784829096
1608,212326.81780593778
1609,186246.33219369207
1610,156829.49129598343
1611,137197.5863345855
1612,164297.18499265748
1613,162472.86791543296
1614,125627.13293713577
1615,86110.35507977565
1616,73411.85191749416
1617,90252.3053384607
1618,127786.60703285967
1619,142236.9869937531
1620,152548.82171478544
1621,132629.47747271406
1622,142545.39344026372
1623,275676.66616884235
1624,209143.17660685396
1625,119216.91053438824
1626,167842.91997185504
1627,188098.23075193542
1628,275114.93981821527
1629,177925.25657128915
1630,357408.99211873143
1631,222968.9275812732
1632,241281.0889653641
1633,172204.14991253935
1634,187664.77255798748
1635,178316.26756295678
1636,155024.89815946776
1637,191052.65915634047
1638,187163.65473798203
1639,184060.93993845696
1640,250017.21115536452
1641,181089.76307222343
1642,231590.06683705043
1643,221634.51515824473
1644,230478.58643705797
1645,200195.27749742547
1646,158175.95225590622
1647,156017.51390976488
1648,135024.05592063122
1649,141194.74901827294
