Id,SalePrice
1461,117844.51217265014
1462,156579.2041346047
1463,185235.7623323668
1464,193278.00724937097
1465,186795.64518432764
1466,170860.56185920638
1467,175690.55232964692
1468,168405.3271996034
1469,188692.66376955356
1470,121763.98782280115
1471,189077.16155523938
1472,97551.25838190925
1473,97744.71292090572
1474,152142.57104763185
1475,121908.52172099268
1476,377062.9286256469
1477,248838.1949894404
1478,294820.7276273659
1479,272946.0545600843
1480,471338.9334439172
1481,327242.6155926517
1482,207276.20701094938
1483,171331.59956148118
1484,168371.16464556498
1485,180707.99952167837
1486,194193.39603561646
1487,341645.08416937006
1488,236093.696517058
1489,202874.14945409793
1490,226204.42817527323
1491,191845.01441796587
1492,91074.03128884513
1493,188999.70100583564
1494,293558.336884188
1495,282306.18007262575
1496,238495.41318034023
1497,178901.16063047008
1498,160371.5193623521
1499,159684.59724735326
1500,150900.3389105519
1501,176487.9598568592
1502,148737.9779809459
1503,306654.95693328883
1504,235635.02688533685
1505,231057.57148534915
1506,179552.59445256906
1507,232140.57014663273
1508,194404.08759648763
1509,163918.66514876104
1510,145715.6218951043
1511,147122.2288299003
1512,169858.86347916877
1513,147654.2263642199
1514,164038.7613687051
1515,197877.11883426836
1516,160357.98990683546
1517,159891.5101858385
1518,133307.57368150886
1519,219222.68327028037
1520,131477.64816853235
1521,132309.5568322632
1522,174234.90586172094
1523,111356.98282193935
1524,122993.49893636981
1525,122617.71448408288
1526,114806.54715428989
1527,99084.30837910144
1528,133561.60424165754
1529,151588.0540035317
1530,186864.01199804508
1531,107598.43200982292
1532,97053.77545152538
1533,141739.69925816878
1534,119444.85023294465
1535,147199.0475790053
1536,108326.2723844429
1537,63911.15348174511
1538,163395.40998656827
1539,187894.41916636785
1540,88606.7137074356
1541,145660.91689026536
1542,138274.6925681765
1543,208048.22507672972
1544,76249.58993385224
1545,105931.00991261547
1546,134678.71491070284
1547,133375.0179208391
1548,135205.1677489153
1549,114838.09094346984
1550,141719.389433236
1551,111282.9898627892
1552,139115.36425948548
1553,143347.60949280384
1554,119902.08565105859
1555,157322.33925257906
1556,86173.94052260379
1557,110131.56978864949
1558,95631.32591561176
1559,71571.37182443384
1560,137026.45893219372
1561,127380.64832224618
1562,128719.52379608741
1563,120606.44308105874
1564,154627.91532424992
1565,147578.67574138296
1566,247301.9557195725
1567,71226.0016377273
1568,229525.18639461117
1569,131660.63717934478
1570,135175.94175008303
1571,121272.28520315318
1572,144287.14030831167
1573,241313.05851422346
1574,120905.08619639494
1575,222731.32473364432
1576,233796.6820886911
1577,189037.02500333535
1578,153180.46405815045
1579,141959.24456775974
1580,193193.0936135131
1581,151189.7095726971
1582,126208.40713714332
1583,318570.2168844609
1584,224757.34557183128
1585,140057.7264861167
1586,68708.95772920953
1587,104605.71149334422
1588,150776.86421216873
1589,97123.14459849845
1590,131551.13058037363
1591,93915.82269227714
1592,113551.23565473578
1593,128111.49587854274
1594,126836.3908896311
1595,108835.48678871739
1596,230529.66282881825
1597,189236.85117196856
1598,213764.72485489055
1599,174411.40014761456
1600,171742.8512570996
1601,64240.459052498205
1602,107311.85862055351
1603,81684.22108393883
1604,262469.789862732
1605,244952.84809196592
1606,167620.15924457167
1607,167085.20589088247
1608,207026.9432172616
1609,183463.91247614106
1610,153432.36347532508
1611,137186.5354666369
1612,166161.9864593693
1613,157676.2891385681
1614,125235.7250181386
1615,86999.45026461885
1616,74975.22402576744
1617,91240.8333137318
1618,127729.18852277327
1619,140413.7786368704
1620,152941.85460888513
1621,129669.49353973559
1622,141462.01853772998
1623,278881.63026768685
1624,205996.76261830467
1625,120830.49731162676
1626,169858.28072396747
1627,187833.49127197333
1628,271502.10731358966
1629,179462.3673958369
1630,363470.0131219152
1631,225049.04379177178
1632,239756.21313433183
1633,172109.10513003354
1634,185689.11436629243
1635,180240.7800708597
1636,153979.82643430226
1637,190355.8348472443
1638,190888.94427923867
1639,184270.67778654443
1640,255550.09675031327
1641,182239.0156525192
1642,228011.0426982959
1643,221022.25020997986
1644,227876.32400298447
1645,199452.00972261676
1646,158162.3617886614
1647,160783.8461278415
1648,135922.28067763487
1649,138924.59021384772
1650,116354.34417561456
1651,123327.58183963737
1652,98183.27990006976
1653,99680.78767483117
1654,149571.195839927
1655,142113.2737831626
1656,146386.60312630286
1657,150493.05004539632
1658,150800.10094505033
1659,128945.63741560736
1660,150903.37237341935
1661,439916.88724437985
1662,406766.7038372613
1663,373761.48853641795
1664,385624.9000470616
1665,305771.8600600939
1666,314352.7806403088
1667,353666.51308949204
1668,340344.2636650169
1669,312838.3814500015
1670,349241.72739090276
1671,255048.73650055632
1672,438906.8361588525
1673,305176.15438700863
1674,249216.18431086856
1675,186558.4391134522
1676,187704.9619059496
1677,213283.43391385608
1678,444192.046912441
1679,381330.00512946636
1680,331451.9490356123
1681,250838.33505917128
1682,308006.64950910077
1683,179152.16429268176
1684,175521.7199421251
1685,174161.2152619946
1686,172666.05697325332
1687,168252.57614783518
1688,186725.46042963272
1689,192288.31155519056
1690,198149.6512202279
1691,182988.52418940305
1692,267022.0805715262
1693,166229.6515383549
1694,185746.51692335116
1695,169067.61471457605
1696,270240.6717210455
1697,175413.51458690414
1698,357191.8122038886
1699,323035.0748744709
1700,252592.4542625842
1701,259392.23810578886
1702,238096.7498620608
1703,248906.5830283448
1704,280644.7752150214
1705,231335.855855028
1706,393847.01527166425
1707,208867.0416849417
1708,199107.75129822618
1709,283495.17415057064
1710,228024.02271245117
1711,263929.5395006944
1712,259376.17467839664
1713,272019.2698496112
1714,221812.2749272154
1715,204593.37450296764
1716,184135.5273876753
1717,179075.36163812433
1718,136644.75004831466
1719,202442.3852434773
1720,245488.09818588843
1721,166640.02182196622
1722,125167.83993110174
1723,153756.8416333931
1724,214259.7106370848
1725,235329.13810030572
1726,184194.13567122308
1727,155312.43808202347
1728,179281.04352358743
1729,163343.7468853657
1730,152868.92340534963
1731,123749.75977605178
1732,131818.00329548641
1733,115117.6066377449
1734,120586.45178994104
1735,127644.93046710244
1736,112819.96346020422
1737,313784.6788500264
1738,226573.54618279825
1739,249571.31754891027
1740,222450.86130414583
1741,189092.8648177323
1742,171983.05873725843
1743,177419.07852436882
1744,318124.9155654317
1745,211939.1969525523
1746,195820.6223979692
1747,222182.90394545294
1748,223791.86714357242
1749,145700.87163697655
1750,126405.21993534379
1751,243431.9766519452
1752,118657.62741948625
1753,146703.32656201738
1754,196823.55494782192
1755,165532.58155257226
1756,126441.14233108089
1757,120683.8261298488
1758,145390.4705172645
1759,169259.40254471503
1760,165075.85614176258
1761,143153.76706393418
1762,177449.01312640408
1763,180061.3512557331
1764,114040.46965631667
1765,159656.23110019354
1766,188558.9886736406
1767,217313.01512829994
