Id,SalePrice
1461,120014.95564651916
1462,158295.8913751424
1463,185583.38574087463
1464,192287.40136122986
1465,187383.9343966393
1466,172833.3088892159
1467,175997.03016965947
1468,167528.1977980224
1469,183768.00067006267
1470,120932.69618600461
1471,191697.65938986655
1472,95685.73153918162
1473,96533.69317227227
1474,149778.49905334695
1475,125923.2961779209
1476,374784.59313108557
1477,249531.60847163684
1478,299319.9338896806
1479,266414.34450270474
1480,470796.572759297
1481,327175.2018347529
1482,206229.60895666564
1483,171001.69812497855
1484,167238.6806810472
1485,180148.2824576281
1486,192335.71322268
1487,343316.1644470266
1488,232206.78669984077
1489,201322.81849736936
1490,220793.25676469735
1491,190237.22311709137
1492,90771.47195531303
1493,189294.2094915376
1494,293682.9976340764
1495,280914.4452468351
1496,239857.0064461613
1497,179677.10645354996
1498,162039.3602351669
1499,160342.3975236061
1500,155889.80298960544
1501,178312.1869866983
1502,150780.21959016533
1503,297351.17038722365
1504,235500.88186012954
1505,228337.14764281176
1506,180014.83268115722
1507,231671.50926747802
1508,194081.0687014492
1509,162574.58674618
1510,147194.99681511015
1511,147028.77147401634
1512,169927.1966166136
1513,146693.8780478005
1514,158022.78077138882
1515,192186.69111132063
1516,155617.89111593826
1517,160978.8351957552
1518,129743.43208998723
1519,219035.4031579855
1520,132779.01322740276
1521,134527.14661067916
1522,171145.24372114427
1523,113101.4806521855
1524,122574.32077891624
1525,124026.00868912908
1526,115218.69491096617
1527,100437.69532192145
1528,131508.2685293325
1529,151197.3363731937
1530,182632.91891404433
1531,109320.98214319827
1532,95201.49772718537
1533,143323.09931425346
1534,119662.58818134839
1535,148405.77294459217
1536,110847.2981710869
1537,62171.89666077685
1538,161340.12109419174
1539,192511.36799834584
1540,91511.72524127807
1541,144792.56822309925
1542,139093.51029282834
1543,212229.62815738865
1544,78012.14449740405
1545,105044.17853965651
1546,132884.90292440634
1547,135116.5011386279
1548,135218.01050695058
1549,113324.44052516934
1550,140415.6300361469
1551,108671.19649745204
1552,134319.13284844562
1553,144405.10825675505
1554,119886.74424863956
1555,161687.29122698682
1556,84099.03644097314
1557,107036.50500934522
1558,95192.4995753865
1559,76515.99167318005
1560,134193.89154775307
1561,126198.09197151609
1562,129520.43115660826
1563,121137.59398411201
1564,154279.6428475866
1565,148636.02308576598
1566,238083.11393153857
1567,70816.25503466369
1568,231305.53906817996
1569,133738.41582275555
1570,132113.617418511
1571,120956.8839933827
1572,145795.52401178703
1573,237923.1445065186
1574,113933.79208358753
1575,217135.3925006725
1576,235815.45776959596
1577,192864.25080888454
1578,148226.92461717487
1579,142250.40607281213
1580,191201.3722523812
1581,152169.3476846258
1582,127476.946580364
1583,317890.40119474864
1584,226717.5786496932
1585,139869.7836780282
1586,68475.35003336276
1587,102694.03216083712
1588,153162.83632837993
1589,95877.23189375053
1590,132713.59790568694
1591,97208.83261377637
1592,115710.38316580966
1593,127119.06911424849
1594,127801.37979189244
1595,110212.88830607911
1596,234751.62411944
1597,183778.10422374593
1598,210419.4039615025
1599,173892.89015335764
1600,171515.7087373065
1601,63649.68314418339
1602,109292.1543273981
1603,79114.8211746866
1604,267154.29668900697
1605,240965.3629502698
1606,169694.47166474164
1607,163372.4577343286
1608,213118.92246322922
1609,186501.67655354418
1610,157771.8888313446
1611,137028.09725234596
1612,163990.5704225456
1613,162334.6577447133
1614,125809.02953192775
1615,85540.09416118059
1616,73319.36014641261
1617,89821.41374138814
1618,128175.27695470354
1619,141539.6476269047
1620,149092.73318248856
1621,133464.40101036197
1622,141670.71104659972
1623,277459.21897141455
1624,208507.9561757334
1625,118985.9741992122
1626,168165.9722056973
1627,187894.1816767853
1628,273690.1637179819
1629,177354.74208344068
1630,358625.5726817011
1631,222540.0207322435
1632,240978.12286409485
1633,171685.16120880473
1634,187123.3265162946
1635,178914.61603996338
1636,156009.97675548168
1637,190078.94341821346
1638,187087.21966264944
1639,183934.62337879732
1640,249122.8741765371
1641,181486.22642357825
1642,230291.03310966215
1643,222148.9112351971
1644,229587.05424778635
1645,197537.32291228962
1646,157813.97269477553
1647,154895.73546014947
1648,134651.31401169574
1649,141261.52507664674
1650,115356.29124334425
1651,120315.22024351716
1652,96381.95779400364
1653,99293.6112741186
1654,149161.89825448758
1655,142029.54438810836
1656,144773.39759129164
1657,150725.97459060317
1658,149853.36391801634
1659,131566.29550346566
1660,151014.76288972434
1661,442696.0543405741
1662,404771.0997064448
1663,370869.9504854143
1664,425914.9383619781
1665,315708.9030009992
1666,320678.1761080333
1667,359531.9827416172
1668,341109.0955332665
1669,309741.6932576897
