Id,SalePrice
1461,134044.52
1462,153690.86
1463,182281.94
1464,194000.36
1465,192924.17
1466,170918.4
1467,168629.69
1468,177058.8
1469,181639.7
1470,121741.09
1471,187029.89
1472,93660.48
1473,96358.33
1474,159097.58
1475,128606.42
1476,414191.97
1477,274286.84
1478,279142.12
1479,296613.0
1480,514790.8
1481,351396.5
1482,208451.61
1483,167648.2
1484,170111.67
1485,183647.47
1486,199130.83
1487,371834.53
1488,245278.25
1489,205869.48
1490,223652.8
1491,197046.02
1492,105972.73
1493,178669.02
1494,330878.97
1495,317516.3
1496,238061.5
1497,182165.84
1498,172148.1
1499,164510.83
1500,150902.89
1501,182317.05
1502,157470.48
1503,318289.7
1504,236035.28
1505,225447.34
1506,194968.73
1507,246982.39
1508,186763.62
1509,182342.27
1510,149849.11
1511,150096.55
1512,165173.45
1513,146323.58
1514,158052.44
1515,198625.56
1516,162172.84
1517,164119.39
1518,139833.47
1519,224845.08
1520,131690.78
1521,132493.34
1522,175505.4
1523,115812.86
1524,136076.1
1525,126306.234
1526,120633.68
1527,100914.5
1528,136541.88
1529,155463.23
1530,167134.81
1531,105389.8
1532,81401.96
1533,142990.03
1534,122872.4
1535,165061.81
1536,107401.62
1537,69912.695
1538,179890.3
1539,180774.94
1540,71798.76
1541,142861.77
1542,149595.66
1543,235755.4
1544,75687.21
1545,117633.28
1546,130668.81
1547,135073.56
1548,137733.97
1549,126410.72
1550,139941.27
1551,127775.12
1552,139960.47
1553,134348.22
1554,108655.3
1555,159000.66
1556,77974.07
1557,107694.65
1558,102923.21
1559,69432.17
1560,137535.89
1561,121462.43
1562,142684.2
1563,124178.11
1564,144005.16
1565,164695.12
1566,222790.83
1567,78528.46
1568,237479.86
1569,132946.22
1570,146948.67
1571,123943.25
1572,146851.86
1573,249867.75
1574,95783.77
1575,238126.42
1576,220902.38
1577,200450.66
1578,161693.5
1579,144832.52
1580,190816.23
1581,150126.03
1582,130735.25
1583,340656.62
1584,241843.86
1585,142675.77
1586,76869.58
1587,105637.734
1588,145099.05
1589,98522.68
1590,128118.97
1591,93327.19
1592,105834.47
1593,141039.23
1594,120658.2
1595,118102.92
1596,240926.72
1597,217138.98
1598,227933.48
1599,170710.88
1600,171226.44
1601,70923.11
1602,108666.805
1603,69740.234
1604,255628.36
1605,262521.53
1606,165421.58
1607,179232.03
1608,209815.62
1609,190124.17
1610,165001.38
1611,138722.12
1612,170257.27
1613,152610.64
1614,125215.555
1615,84821.45
1616,79746.39
1617,93169.5
1618,131696.69
1619,147713.02
1620,165392.55
1621,144387.6
1622,144509.52
1623,278192.3
1624,205708.56
1625,139231.47
1626,162836.61
1627,188071.39
1628,278145.38
1629,195992.95
1630,359903.9
1631,234071.38
1632,248700.48
1633,174672.53
1634,189169.4
1635,182091.16
1636,152077.58
1637,200843.89
1638,212079.42
1639,190476.6
1640,304788.28
1641,185045.48
1642,216293.86
1643,230444.19
1644,222032.53
1645,197455.92
